Component Name;Application;Category;Type;Database;LCI-ID;Lambda;R-Value;U-Value;Min Density;Max Density;Functional Unit;Type of Assembly;Material;Waste Category;Landfill;Incineration;Reuse;Recycling;Sorted on Building Site
Thick coating | Calcareous plaster (33 mm) | On reinforced concrete;Ceiling finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS486;0.7;0.05;;;;sqm;Plaster (chemically bonded);Calcareous plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Calcareous plaster (33 mm) | On reinforced concrete;Ceiling finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS486;0.7;0.05;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;;;sqm;Plaster (chemically bonded);Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Gypsum plaster (12 mm);Ceiling finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS484;0.52;0.02;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Loam plaster (12 mm) | On reinforced concrete;Ceiling finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS487;0.8;0.02;;;;sqm;Plaster (chemically bonded);Loam plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Mesh | Reed (8.5 mm) | To be combined with clay, loam or lime plaster;Ceiling finish | Support structure;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1692;0.2;0.04;;;;sqm;;Reed mat with galvanised steel binding;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Mesh | Reed (8.5 mm) | To be combined with clay, loam or lime plaster;Multiple applications | Support structure;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1689;0.2;0.04;;;;sqm;Stapled but covered by plaster;Reed mat with galvanised steel binding;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Thick coating | Hemp-lime render (80 mm) | Sprayed;Multiple applications | Treatment of cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1672;0.066;1.21;;;;m;Plaster (chemically bonded);Hemp-lime render;Non-combustible remaining waste;1.0;0.0;0.0;0.0;0.75
Thick coating | Hemp-lime render (80 mm) | Sprayed;Multiple applications | Treatment of cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1672;0.066;1.21;;;;m;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Mesh | Reed (8.5 mm) | To be combined with clay, loam or lime plaster;Wall - external finish | Support structure;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1691;0.2;0.04;;;;sqm;;Reed mat with galvanised steel binding;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Acoustic sheet | Cork (6 mm) | Glued;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1581;;;;;;sqm;Glued;Cork;Soft flooring;0.0;0.95;0.0;0.05;0.0
Acoustic sheet | Cork (6 mm) | Glued;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1581;;;;;;sqm;Glued;Contact adhesive;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Rigid tiles | Glazed ceramic (200x200x9 mm) | Glued | On board or directly on brickwork;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS340;0.81;0.01;;;;sqm;Glued and joints with cement mortar;Glazed ceramic tiles;Other stony waste;0.05;0.0;0.0;0.95;0.75
Rigid tiles | Glazed ceramic (200x200x9 mm) | Glued | On board or directly on brickwork;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS340;0.81;0.01;;;;sqm;Glued and joints with cement mortar;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Rigid tiles | Glazed ceramic (200x200x9 mm) | Glued | On board or directly on brickwork;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS340;0.81;0.01;;;;sqm;Glued and joints with cement mortar;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Rigid tiles | Glazed ceramic (200x200x9 mm) | Glued | On board or directly on brickwork;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS340;0.81;0.01;;;;sqm;Glued and joints with cement mortar;Powder tile adhesive;Other stony waste;0.05;0.0;0.0;0.95;0.75
Rigid tiles | Glazed ceramic (200x200x9 mm) | Glued | On board or directly on brickwork;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS340;0.81;0.01;;;;sqm;Glued and joints with cement mortar;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;;;sqm;Glued and joints with cement mortar;Limestone tiles;Bulk materials;0.05;0.0;0.95;0.0;0.9
Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;;;sqm;Glued and joints with cement mortar;Cement mortar joints;Other stony waste;0.05;0.0;0.0;0.95;0.75
Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;;;sqm;Glued and joints with cement mortar;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;;;sqm;Glued and joints with cement mortar;Cement-based adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
Rigid tiles | Limestone (600x150x15 mm) | Glued | Imported;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS341;;;;;;sqm;Glued and joints with cement mortar;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Calcareous plaster (33 mm) | On reinforced concrete;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS333;0.7;0.05;;;;sqm;Plaster (chemically bonded);Calcareous plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Calcareous plaster (33 mm) | On reinforced concrete;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS333;0.7;0.05;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Dolomite plaster (3 mm) | Sprayed;Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS334;;;;;;sqm;Plaster (chemically bonded);Dolomite-based spray fill;Bulk materials;0.05;0.0;0.95;0.0;0.9
Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;;;sqm;Plaster (chemically bonded);Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS321;0.52;0.02;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Loam plaster (20 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS320;0.8;0.02;;;;sqm;Plaster (chemically bonded);Loam plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Reinforced gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1584;0.52;0.02;;;;sqm;Plaster (chemically bonded);Gypsum plaster;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Reinforced gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1584;0.52;0.02;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Reinforced gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1584;0.52;0.02;;;;sqm;Plaster (chemically bonded);Glass fibre reinforcement mesh;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Thick coating | Reinforced gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1584;0.52;0.02;;;;sqm;Plaster (chemically bonded);Adhesive mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
Thick coating | Reinforced gypsum plaster (12 mm);Wall - internal finish | Cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1584;0.52;0.02;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Mesh | Reed (8.5 mm) | To be combined with clay, loam or lime plaster;Wall - internal finish | Support structure;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS1690;0.2;0.04;;;;sqm;;Reed mat with galvanised steel binding;Organic insulation materials;0.05;0.95;0.0;0.0;0.0
Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;;;sqm;Glued;Wallpaper;Paper and cardboard packaging;0.0;0.05;0.0;0.95;0.5
Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;;;sqm;Glued;Wallpaper adhesive;Paper and cardboard packaging;0.0;0.05;0.0;0.95;0.5
Flexible sheet | Wallpaper (1 mm) | Glued;Wall - internal finish | Treatment of cladding;Finishing (walls, ceiling);Generic component;Ecoinvent 3.6;WS339;;;;;;sqm;Glued;Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Carpet tiles - tufted fitted | Polyamide | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS468;0.06;0.12;;;;sqm;Glued;Polyamide carpet with synthetic carrier and bitumen bottom;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Carpet tiles - tufted fitted | Polyamide | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS468;0.06;0.12;;;;sqm;Glued;Contact adhesive;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Carpet tiles | Polyamide (500x500x5.8 mm) | Loose laid;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS18;0.06;0.1;;;;sqm;Loose laid;Polyamide carpet with bitumen bottom;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Flexible sheet | Linoleum (2.5 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS467;0.17;0.01;;;;sqm;Glued;Linoleum;Soft flooring;0.0;0.95;0.0;0.05;0.0
Flexible sheet | Linoleum (2.5 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS467;0.17;0.01;;;;sqm;Glued;Contact adhesive;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Flexible sheet | Rubber (3 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS1640;0.17;0.02;;;;sqm;Glued;Rubber;Finishing layer fixed to wood, plastic or metal;0.0;1.0;0.0;0.0;0.0
Flexible sheet | Rubber (3 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS1640;0.17;0.02;;;;sqm;Glued;Contact adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Soft tiles | Cork (4 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS466;0.04;0.1;;;;sqm;Glued;Cork tiles;Soft flooring;0.0;0.95;0.0;0.05;0.0
Soft tiles | Cork (4 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS466;0.04;0.1;;;;sqm;Glued;Contact adhesive;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Soft tiles | Cork (4 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS466;0.04;0.1;;;;sqm;Glued;Acrylic varnish;Finishing layer fixed to wood, plastic or metal;0.0;1.0;0.0;0.0;0.0
Soft tiles | PVC (600x600x2.5 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS19;0.19;0.01;;;;sqm;Glued;PVC tiles;PVC sheets;0.2;0.65;0.0;0.15;0.0
Soft tiles | PVC (600x600x2.5 mm) | Glued;Floor finish | Cladding;Soft flooring;Generic component;Ecoinvent 3.6;WS19;0.19;0.01;;;;sqm;Glued;Acrylic-based adhesive;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Board | Calcium sulphate (36 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS65;;;;;;sqm;Loose laid;Calcium sulphate floor panel;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Board | Calcium sulphate (36 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS65;;;;;;sqm;Loose laid;PVC edge band;PVC sheets;0.2;0.65;0.0;0.15;0.0
Board | Chipboard - steel backing (31 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS63;;;;;;sqm;Loose laid;Chipboard;Composite wood products;0.0;0.95;0.0;0.05;0.4
Board | Chipboard - steel backing (31 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS63;;;;;;sqm;Loose laid;Steel backing;Metals;0.05;0.0;0.0;0.95;0.85
Board | Chipboard - steel backing (47.5 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS64;;;;;;sqm;Loose laid;Chipboard;Composite wood products;0.0;0.95;0.0;0.05;0.4
Board | Chipboard - steel backing (47.5 mm);Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS64;;;;;;sqm;Loose laid;Steel backing;Metals;0.05;0.0;0.0;0.95;0.85
Panel carrier | Steel (h = 250 mm) | Glued;Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS62;;;;;;sqm;Glued;Steel panel carrier;Metals;0.05;0.0;0.0;0.95;0.85
Panel carrier | Steel (h = 250 mm) | Glued;Floor finish | Support structure for elevated floor;False ceiling and elevated floor;Generic component;Ecoinvent 3.6;WS62;;;;;;sqm;Glued;Polyurethane adhesive;Synthetic insulation materials;0.05;0.95;0.0;0.0;0.0
Film coating | Acrylic paint | On gypsum board;Ceiling finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS506;;;;;;sqm;Coating (chemically bonded);Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Acrylic paint | On gypsum plaster;Ceiling finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS505;;;;;;sqm;Coating (chemically bonded);Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Lime paint | On gypsum plaster;Ceiling finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS507;;;;;;sqm;Coating (chemically bonded);Lime paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Acrylic varnish | On wooden parquet;Floor finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1625;;;;;;sqm;Coating (chemically bonded);Acrylic varnish;Finishing layer fixed to wood, plastic or metal;0.0;1.0;0.0;0.0;0.0
Film coating | Acrylic varnish | On wooden parquet;Floor finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1625;;;;;;sqm;Coating (chemically bonded);Sandpaper;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Impregnation work | Wax | On wooden parquet;Floor finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1624;;;;;;sqm;Coating (chemically bonded);Wood wax;Finishing layer fixed to wood, plastic or metal;0.0;1.0;0.0;0.0;0.0
Impregnation work | Wax | On wooden parquet;Floor finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1624;;;;;;sqm;Coating (chemically bonded);Sandpaper;Combustible remaining waste;0.0;1.0;0.0;0.0;0.0
Film coating | Acrylic paint | On gypsum board;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS326;;;;;;sqm;Coating (chemically bonded);Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Acrylic paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS327;;;;;;sqm;Coating (chemically bonded);Acrylic paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Lime paint | On gypsum plaster;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS338;;;;;;sqm;Coating (chemically bonded);Lime paint;Finishing layer fixed to stony waste;0.05;0.0;0.0;0.95;0.0
Film coating | Lime plaster topcoat (1 mm) | On brickwork;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1222;;;;;;sqm;Plaster (chemically bonded);Lime plaster topcoat;Other stony waste;0.05;0.0;0.0;0.95;0.75
Film coating | Lime plaster topcoat (1 mm) | On brickwork;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1222;;;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Film coating | Lime plaster topcoat (1 mm) | On wood;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1223;;;;;;sqm;Plaster (chemically bonded);Lime plaster topcoat;Other stony waste;0.05;0.0;0.0;0.95;0.75
Film coating | Lime plaster topcoat (1 mm) | On wood;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1223;;;;;;sqm;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Thick coating | Hemp-lime render | Sprayed;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1674;0.066;1.21;;;;m;Plaster (chemically bonded);Hemp-lime render;Non-combustible remaining waste;1.0;0.0;0.0;0.0;0.75
Thick coating | Hemp-lime render | Sprayed;Wall - internal finish | Treatment of cladding;Coating (interior);Generic component;Ecoinvent 3.6;WS1674;0.066;1.21;;;;m;Plaster (chemically bonded);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Cordwood | Cedar - Perlite (400 mm) | Laid in cement mortar;Multiple applications | Primary part;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1638;0.556;0.72;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Softwood logs;Untreated, uncontaminated wood;0.0;0.25;0.0;0.75;0.4
Cordwood | Cedar - Perlite (400 mm) | Laid in cement mortar;Multiple applications | Primary part;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1638;0.556;0.72;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Cement mortar;Other stony waste;0.05;0.0;0.0;0.95;0.75
Cordwood | Cedar - Perlite (400 mm) | Laid in cement mortar;Multiple applications | Primary part;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1638;0.556;0.72;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Tap water;No impact end-of-life;0.0;0.0;0.0;0.0;0.0
Cordwood | Cedar - Perlite (400 mm) | Laid in cement mortar;Multiple applications | Primary part;Roofs/Walls cladding (exterior);Generic component;Ecoinvent 3.6;WS1638;0.556;0.72;;;;sqm;Masonry with cement mortar joints (Rjoint ≥ Rmat);Expanded perlite grains;Bulk materials;0.05;0.0;0.95;0.0;0.9
